param m_s:=
1 	 vn1_1 	 0 	 
6 	 vn5_3 	 0 	 
6 	 vn5_4 	 0 	 
7 	 vn1_1 	 1 	 
7 	 vn1_2 	 0 	 
7 	 vn1_3 	 0 	 
7 	 vn1_4 	 0 	 
7 	 vn2_1 	 1 	 
7 	 vn2_2 	 0 	 
7 	 vn2_3 	 0 	 
7 	 vn2_4 	 0 	 
7 	 vn3_1 	 1 	 
7 	 vn3_2 	 0 	 
7 	 vn3_3 	 0 	 
7 	 vn3_4 	 0 	 
7 	 vn4_1 	 1 	 
7 	 vn4_2 	 0 	 
7 	 vn4_3 	 0 	 
7 	 vn4_4 	 0 	 
7 	 vn5_1 	 1 	 
7 	 vn5_2 	 0 	 
7 	 vn5_3 	 0 	 
7 	 vn5_4 	 0 	 
;
param q_s:=
1 	 2 	 vn1_1 	 vn1_2 	 0 	 
1 	 2 	 vn1_2 	 vn1_3 	 0 	 
1 	 2 	 vn1_3 	 vn1_4 	 0 	 
1 	 2 	 vn1_4 	 vn1_1 	 0 	 
1 	 2 	 vn2_1 	 vn2_2 	 0 	 
1 	 2 	 vn2_2 	 vn2_3 	 0 	 
1 	 2 	 vn2_3 	 vn2_4 	 0 	 
1 	 2 	 vn2_4 	 vn2_1 	 0 	 
1 	 2 	 vn3_1 	 vn3_2 	 0 	 
1 	 2 	 vn3_2 	 vn3_3 	 0 	 
1 	 2 	 vn3_3 	 vn3_4 	 0 	 
1 	 2 	 vn3_4 	 vn3_1 	 0 	 
1 	 2 	 vn4_1 	 vn4_2 	 0 	 
1 	 2 	 vn4_2 	 vn4_3 	 0 	 
1 	 2 	 vn4_3 	 vn4_4 	 0 	 
1 	 2 	 vn4_4 	 vn4_1 	 0 	 
1 	 2 	 vn5_1 	 vn5_2 	 0 	 
1 	 2 	 vn5_2 	 vn5_3 	 0 	 
1 	 2 	 vn5_3 	 vn5_4 	 0 	 
1 	 2 	 vn5_4 	 vn5_1 	 0 	 
1 	 2 	 vn1_2 	 vn1_1 	 0 	 
1 	 2 	 vn1_3 	 vn1_2 	 0 	 
1 	 2 	 vn1_4 	 vn1_3 	 0 	 
1 	 2 	 vn1_1 	 vn1_4 	 0 	 
1 	 2 	 vn2_2 	 vn2_1 	 0 	 
1 	 2 	 vn2_3 	 vn2_2 	 0 	 
1 	 2 	 vn2_4 	 vn2_3 	 0 	 
1 	 2 	 vn2_1 	 vn2_4 	 0 	 
1 	 2 	 vn3_2 	 vn3_1 	 0 	 
1 	 2 	 vn3_3 	 vn3_2 	 0 	 
1 	 2 	 vn3_4 	 vn3_3 	 0 	 
1 	 2 	 vn3_1 	 vn3_4 	 0 	 
1 	 2 	 vn4_2 	 vn4_1 	 0 	 
1 	 2 	 vn4_3 	 vn4_2 	 0 	 
1 	 2 	 vn4_4 	 vn4_3 	 0 	 
1 	 2 	 vn4_1 	 vn4_4 	 0 	 
1 	 2 	 vn5_2 	 vn5_1 	 0 	 
1 	 2 	 vn5_3 	 vn5_2 	 0 	 
1 	 2 	 vn5_4 	 vn5_3 	 0 	 
1 	 2 	 vn5_1 	 vn5_4 	 0 	 
2 	 3 	 vn1_1 	 vn1_2 	 0 	 
2 	 3 	 vn1_2 	 vn1_3 	 0 	 
2 	 3 	 vn1_3 	 vn1_4 	 0 	 
2 	 3 	 vn1_4 	 vn1_1 	 0 	 
2 	 3 	 vn2_1 	 vn2_2 	 0 	 
2 	 3 	 vn2_2 	 vn2_3 	 0 	 
2 	 3 	 vn2_3 	 vn2_4 	 0 	 
2 	 3 	 vn2_4 	 vn2_1 	 0 	 
2 	 3 	 vn3_1 	 vn3_2 	 0 	 
2 	 3 	 vn3_2 	 vn3_3 	 0 	 
2 	 3 	 vn3_3 	 vn3_4 	 0 	 
2 	 3 	 vn3_4 	 vn3_1 	 0 	 
2 	 3 	 vn4_1 	 vn4_2 	 0 	 
2 	 3 	 vn4_2 	 vn4_3 	 0 	 
2 	 3 	 vn4_3 	 vn4_4 	 0 	 
2 	 3 	 vn4_4 	 vn4_1 	 0 	 
2 	 3 	 vn5_1 	 vn5_2 	 0 	 
2 	 3 	 vn5_2 	 vn5_3 	 0 	 
2 	 3 	 vn5_3 	 vn5_4 	 0 	 
2 	 3 	 vn5_4 	 vn5_1 	 0 	 
2 	 3 	 vn1_2 	 vn1_1 	 0 	 
2 	 3 	 vn1_3 	 vn1_2 	 0 	 
2 	 3 	 vn1_4 	 vn1_3 	 0 	 
2 	 3 	 vn1_1 	 vn1_4 	 0 	 
2 	 3 	 vn2_2 	 vn2_1 	 0 	 
2 	 3 	 vn2_3 	 vn2_2 	 0 	 
2 	 3 	 vn2_4 	 vn2_3 	 0 	 
2 	 3 	 vn2_1 	 vn2_4 	 0 	 
2 	 3 	 vn3_2 	 vn3_1 	 0 	 
2 	 3 	 vn3_3 	 vn3_2 	 0 	 
2 	 3 	 vn3_4 	 vn3_3 	 0 	 
2 	 3 	 vn3_1 	 vn3_4 	 0 	 
2 	 3 	 vn4_2 	 vn4_1 	 0 	 
2 	 3 	 vn4_3 	 vn4_2 	 0 	 
2 	 3 	 vn4_4 	 vn4_3 	 1 	 
2 	 3 	 vn4_1 	 vn4_4 	 0 	 
2 	 3 	 vn5_2 	 vn5_1 	 0 	 
2 	 3 	 vn5_3 	 vn5_2 	 0 	 
2 	 3 	 vn5_4 	 vn5_3 	 0 	 
2 	 3 	 vn5_1 	 vn5_4 	 1 	 
3 	 4 	 vn1_1 	 vn1_2 	 0 	 
3 	 4 	 vn1_2 	 vn1_3 	 0 	 
3 	 4 	 vn1_3 	 vn1_4 	 0 	 
3 	 4 	 vn1_4 	 vn1_1 	 0 	 
3 	 4 	 vn2_1 	 vn2_2 	 0 	 
3 	 4 	 vn2_2 	 vn2_3 	 0 	 
3 	 4 	 vn2_3 	 vn2_4 	 0 	 
3 	 4 	 vn2_4 	 vn2_1 	 0 	 
3 	 4 	 vn3_1 	 vn3_2 	 0 	 
3 	 4 	 vn3_2 	 vn3_3 	 0 	 
3 	 4 	 vn3_3 	 vn3_4 	 0 	 
3 	 4 	 vn3_4 	 vn3_1 	 0 	 
3 	 4 	 vn4_1 	 vn4_2 	 0 	 
3 	 4 	 vn4_2 	 vn4_3 	 0 	 
3 	 4 	 vn4_3 	 vn4_4 	 0 	 
3 	 4 	 vn4_4 	 vn4_1 	 0 	 
3 	 4 	 vn5_1 	 vn5_2 	 0 	 
3 	 4 	 vn5_2 	 vn5_3 	 0 	 
3 	 4 	 vn5_3 	 vn5_4 	 0 	 
3 	 4 	 vn5_4 	 vn5_1 	 0 	 
3 	 4 	 vn1_2 	 vn1_1 	 0 	 
3 	 4 	 vn1_3 	 vn1_2 	 0 	 
3 	 4 	 vn1_4 	 vn1_3 	 1 	 
3 	 4 	 vn1_1 	 vn1_4 	 0 	 
3 	 4 	 vn2_2 	 vn2_1 	 0 	 
3 	 4 	 vn2_3 	 vn2_2 	 0 	 
3 	 4 	 vn2_4 	 vn2_3 	 0 	 
3 	 4 	 vn2_1 	 vn2_4 	 0 	 
3 	 4 	 vn3_2 	 vn3_1 	 0 	 
3 	 4 	 vn3_3 	 vn3_2 	 0 	 
3 	 4 	 vn3_4 	 vn3_3 	 0 	 
3 	 4 	 vn3_1 	 vn3_4 	 0 	 
3 	 4 	 vn4_2 	 vn4_1 	 0 	 
3 	 4 	 vn4_3 	 vn4_2 	 0 	 
3 	 4 	 vn4_4 	 vn4_3 	 1 	 
3 	 4 	 vn4_1 	 vn4_4 	 0 	 
3 	 4 	 vn5_2 	 vn5_1 	 0 	 
3 	 4 	 vn5_3 	 vn5_2 	 0 	 
3 	 4 	 vn5_4 	 vn5_3 	 1 	 
3 	 4 	 vn5_1 	 vn5_4 	 0 	 
4 	 5 	 vn1_1 	 vn1_2 	 0 	 
4 	 5 	 vn1_2 	 vn1_3 	 0 	 
4 	 5 	 vn1_3 	 vn1_4 	 0 	 
4 	 5 	 vn1_4 	 vn1_1 	 0 	 
4 	 5 	 vn2_1 	 vn2_2 	 0 	 
4 	 5 	 vn2_2 	 vn2_3 	 0 	 
4 	 5 	 vn2_3 	 vn2_4 	 1 	 
4 	 5 	 vn2_4 	 vn2_1 	 0 	 
4 	 5 	 vn3_1 	 vn3_2 	 0 	 
4 	 5 	 vn3_2 	 vn3_3 	 0 	 
4 	 5 	 vn3_3 	 vn3_4 	 0 	 
4 	 5 	 vn3_4 	 vn3_1 	 0 	 
4 	 5 	 vn4_1 	 vn4_2 	 0 	 
4 	 5 	 vn4_2 	 vn4_3 	 0 	 
4 	 5 	 vn4_3 	 vn4_4 	 0 	 
4 	 5 	 vn4_4 	 vn4_1 	 0 	 
4 	 5 	 vn5_1 	 vn5_2 	 0 	 
4 	 5 	 vn5_2 	 vn5_3 	 0 	 
4 	 5 	 vn5_3 	 vn5_4 	 0 	 
4 	 5 	 vn5_4 	 vn5_1 	 0 	 
4 	 5 	 vn1_2 	 vn1_1 	 0 	 
4 	 5 	 vn1_3 	 vn1_2 	 1 	 
4 	 5 	 vn1_4 	 vn1_3 	 0 	 
4 	 5 	 vn1_1 	 vn1_4 	 0 	 
4 	 5 	 vn2_2 	 vn2_1 	 0 	 
4 	 5 	 vn2_3 	 vn2_2 	 0 	 
4 	 5 	 vn2_4 	 vn2_3 	 0 	 
4 	 5 	 vn2_1 	 vn2_4 	 0 	 
4 	 5 	 vn3_2 	 vn3_1 	 0 	 
4 	 5 	 vn3_3 	 vn3_2 	 0 	 
4 	 5 	 vn3_4 	 vn3_3 	 0 	 
4 	 5 	 vn3_1 	 vn3_4 	 0 	 
4 	 5 	 vn4_2 	 vn4_1 	 0 	 
4 	 5 	 vn4_3 	 vn4_2 	 0 	 
4 	 5 	 vn4_4 	 vn4_3 	 0 	 
4 	 5 	 vn4_1 	 vn4_4 	 0 	 
4 	 5 	 vn5_2 	 vn5_1 	 0 	 
4 	 5 	 vn5_3 	 vn5_2 	 0 	 
4 	 5 	 vn5_4 	 vn5_3 	 0 	 
4 	 5 	 vn5_1 	 vn5_4 	 0 	 
5 	 6 	 vn1_1 	 vn1_2 	 0 	 
5 	 6 	 vn1_2 	 vn1_3 	 0 	 
5 	 6 	 vn1_3 	 vn1_4 	 0 	 
5 	 6 	 vn1_4 	 vn1_1 	 0 	 
5 	 6 	 vn2_1 	 vn2_2 	 0 	 
5 	 6 	 vn2_2 	 vn2_3 	 0 	 
5 	 6 	 vn2_3 	 vn2_4 	 0 	 
5 	 6 	 vn2_4 	 vn2_1 	 1 	 
5 	 6 	 vn3_1 	 vn3_2 	 0 	 
5 	 6 	 vn3_2 	 vn3_3 	 0 	 
5 	 6 	 vn3_3 	 vn3_4 	 0 	 
5 	 6 	 vn3_4 	 vn3_1 	 0 	 
5 	 6 	 vn4_1 	 vn4_2 	 0 	 
5 	 6 	 vn4_2 	 vn4_3 	 0 	 
5 	 6 	 vn4_3 	 vn4_4 	 0 	 
5 	 6 	 vn4_4 	 vn4_1 	 0 	 
5 	 6 	 vn5_1 	 vn5_2 	 0 	 
5 	 6 	 vn5_2 	 vn5_3 	 0 	 
5 	 6 	 vn5_3 	 vn5_4 	 0 	 
5 	 6 	 vn5_4 	 vn5_1 	 0 	 
5 	 6 	 vn1_2 	 vn1_1 	 1 	 
5 	 6 	 vn1_3 	 vn1_2 	 0 	 
5 	 6 	 vn1_4 	 vn1_3 	 0 	 
5 	 6 	 vn1_1 	 vn1_4 	 0 	 
5 	 6 	 vn2_2 	 vn2_1 	 0 	 
5 	 6 	 vn2_3 	 vn2_2 	 0 	 
5 	 6 	 vn2_4 	 vn2_3 	 0 	 
5 	 6 	 vn2_1 	 vn2_4 	 0 	 
5 	 6 	 vn3_2 	 vn3_1 	 0 	 
5 	 6 	 vn3_3 	 vn3_2 	 0 	 
5 	 6 	 vn3_4 	 vn3_3 	 0 	 
5 	 6 	 vn3_1 	 vn3_4 	 0 	 
5 	 6 	 vn4_2 	 vn4_1 	 0 	 
5 	 6 	 vn4_3 	 vn4_2 	 0 	 
5 	 6 	 vn4_4 	 vn4_3 	 0 	 
5 	 6 	 vn4_1 	 vn4_4 	 0 	 
5 	 6 	 vn5_2 	 vn5_1 	 0 	 
5 	 6 	 vn5_3 	 vn5_2 	 0 	 
5 	 6 	 vn5_4 	 vn5_3 	 0 	 
5 	 6 	 vn5_1 	 vn5_4 	 0 	 
6 	 7 	 vn1_1 	 vn1_2 	 0 	 
6 	 7 	 vn1_2 	 vn1_3 	 0 	 
6 	 7 	 vn1_3 	 vn1_4 	 0 	 
6 	 7 	 vn1_4 	 vn1_1 	 1 	 
6 	 7 	 vn2_1 	 vn2_2 	 0 	 
6 	 7 	 vn2_2 	 vn2_3 	 0 	 
6 	 7 	 vn2_3 	 vn2_4 	 0 	 
6 	 7 	 vn2_4 	 vn2_1 	 1 	 
6 	 7 	 vn3_1 	 vn3_2 	 0 	 
6 	 7 	 vn3_2 	 vn3_3 	 0 	 
6 	 7 	 vn3_3 	 vn3_4 	 0 	 
6 	 7 	 vn3_4 	 vn3_1 	 1 	 
6 	 7 	 vn4_1 	 vn4_2 	 0 	 
6 	 7 	 vn4_2 	 vn4_3 	 0 	 
6 	 7 	 vn4_3 	 vn4_4 	 0 	 
6 	 7 	 vn4_4 	 vn4_1 	 0 	 
6 	 7 	 vn5_1 	 vn5_2 	 0 	 
6 	 7 	 vn5_2 	 vn5_3 	 0 	 
6 	 7 	 vn5_3 	 vn5_4 	 0 	 
6 	 7 	 vn5_4 	 vn5_1 	 0 	 
6 	 7 	 vn1_2 	 vn1_1 	 1 	 
6 	 7 	 vn1_3 	 vn1_2 	 0 	 
6 	 7 	 vn1_4 	 vn1_3 	 0 	 
6 	 7 	 vn1_1 	 vn1_4 	 0 	 
6 	 7 	 vn2_2 	 vn2_1 	 1 	 
6 	 7 	 vn2_3 	 vn2_2 	 0 	 
6 	 7 	 vn2_4 	 vn2_3 	 0 	 
6 	 7 	 vn2_1 	 vn2_4 	 0 	 
6 	 7 	 vn3_2 	 vn3_1 	 0 	 
6 	 7 	 vn3_3 	 vn3_2 	 0 	 
6 	 7 	 vn3_4 	 vn3_3 	 0 	 
6 	 7 	 vn3_1 	 vn3_4 	 0 	 
6 	 7 	 vn4_2 	 vn4_1 	 1 	 
6 	 7 	 vn4_3 	 vn4_2 	 0 	 
6 	 7 	 vn4_4 	 vn4_3 	 0 	 
6 	 7 	 vn4_1 	 vn4_4 	 0 	 
6 	 7 	 vn5_2 	 vn5_1 	 1 	 
6 	 7 	 vn5_3 	 vn5_2 	 0 	 
6 	 7 	 vn5_4 	 vn5_3 	 0 	 
6 	 7 	 vn5_1 	 vn5_4 	 0 	 
1 	 7 	 vn1_1 	 vn1_2 	 0 	 
1 	 7 	 vn1_2 	 vn1_3 	 0 	 
1 	 7 	 vn1_3 	 vn1_4 	 0 	 
1 	 7 	 vn1_4 	 vn1_1 	 0 	 
1 	 7 	 vn2_1 	 vn2_2 	 0 	 
1 	 7 	 vn2_2 	 vn2_3 	 0 	 
1 	 7 	 vn2_3 	 vn2_4 	 0 	 
1 	 7 	 vn2_4 	 vn2_1 	 0 	 
1 	 7 	 vn3_1 	 vn3_2 	 0 	 
1 	 7 	 vn3_2 	 vn3_3 	 0 	 
1 	 7 	 vn3_3 	 vn3_4 	 0 	 
1 	 7 	 vn3_4 	 vn3_1 	 0 	 
1 	 7 	 vn4_1 	 vn4_2 	 0 	 
1 	 7 	 vn4_2 	 vn4_3 	 0 	 
1 	 7 	 vn4_3 	 vn4_4 	 0 	 
1 	 7 	 vn4_4 	 vn4_1 	 0 	 
1 	 7 	 vn5_1 	 vn5_2 	 0 	 
1 	 7 	 vn5_2 	 vn5_3 	 0 	 
1 	 7 	 vn5_3 	 vn5_4 	 0 	 
1 	 7 	 vn5_4 	 vn5_1 	 0 	 
1 	 7 	 vn1_2 	 vn1_1 	 0 	 
1 	 7 	 vn1_3 	 vn1_2 	 0 	 
1 	 7 	 vn1_4 	 vn1_3 	 0 	 
1 	 7 	 vn1_1 	 vn1_4 	 0 	 
1 	 7 	 vn2_2 	 vn2_1 	 0 	 
1 	 7 	 vn2_3 	 vn2_2 	 0 	 
1 	 7 	 vn2_4 	 vn2_3 	 0 	 
1 	 7 	 vn2_1 	 vn2_4 	 0 	 
1 	 7 	 vn3_2 	 vn3_1 	 0 	 
1 	 7 	 vn3_3 	 vn3_2 	 0 	 
1 	 7 	 vn3_4 	 vn3_3 	 0 	 
1 	 7 	 vn3_1 	 vn3_4 	 0 	 
1 	 7 	 vn4_2 	 vn4_1 	 0 	 
1 	 7 	 vn4_3 	 vn4_2 	 0 	 
1 	 7 	 vn4_4 	 vn4_3 	 0 	 
1 	 7 	 vn4_1 	 vn4_4 	 0 	 
1 	 7 	 vn5_2 	 vn5_1 	 0 	 
1 	 7 	 vn5_3 	 vn5_2 	 0 	 
1 	 7 	 vn5_4 	 vn5_3 	 0 	 
1 	 7 	 vn5_1 	 vn5_4 	 0 	 
4 	 6 	 vn1_1 	 vn1_2 	 0 	 
4 	 6 	 vn1_2 	 vn1_3 	 0 	 
4 	 6 	 vn1_3 	 vn1_4 	 0 	 
4 	 6 	 vn1_4 	 vn1_1 	 0 	 
4 	 6 	 vn2_1 	 vn2_2 	 0 	 
4 	 6 	 vn2_2 	 vn2_3 	 0 	 
4 	 6 	 vn2_3 	 vn2_4 	 0 	 
4 	 6 	 vn2_4 	 vn2_1 	 0 	 
4 	 6 	 vn3_1 	 vn3_2 	 0 	 
4 	 6 	 vn3_2 	 vn3_3 	 0 	 
4 	 6 	 vn3_3 	 vn3_4 	 1 	 
4 	 6 	 vn3_4 	 vn3_1 	 0 	 
4 	 6 	 vn4_1 	 vn4_2 	 0 	 
4 	 6 	 vn4_2 	 vn4_3 	 0 	 
4 	 6 	 vn4_3 	 vn4_4 	 0 	 
4 	 6 	 vn4_4 	 vn4_1 	 0 	 
4 	 6 	 vn5_1 	 vn5_2 	 0 	 
4 	 6 	 vn5_2 	 vn5_3 	 0 	 
4 	 6 	 vn5_3 	 vn5_4 	 0 	 
4 	 6 	 vn5_4 	 vn5_1 	 0 	 
4 	 6 	 vn1_2 	 vn1_1 	 0 	 
4 	 6 	 vn1_3 	 vn1_2 	 0 	 
4 	 6 	 vn1_4 	 vn1_3 	 0 	 
4 	 6 	 vn1_1 	 vn1_4 	 0 	 
4 	 6 	 vn2_2 	 vn2_1 	 0 	 
4 	 6 	 vn2_3 	 vn2_2 	 1 	 
4 	 6 	 vn2_4 	 vn2_3 	 0 	 
4 	 6 	 vn2_1 	 vn2_4 	 0 	 
4 	 6 	 vn3_2 	 vn3_1 	 0 	 
4 	 6 	 vn3_3 	 vn3_2 	 1 	 
4 	 6 	 vn3_4 	 vn3_3 	 0 	 
4 	 6 	 vn3_1 	 vn3_4 	 0 	 
4 	 6 	 vn4_2 	 vn4_1 	 0 	 
4 	 6 	 vn4_3 	 vn4_2 	 1 	 
4 	 6 	 vn4_4 	 vn4_3 	 0 	 
4 	 6 	 vn4_1 	 vn4_4 	 0 	 
4 	 6 	 vn5_2 	 vn5_1 	 0 	 
4 	 6 	 vn5_3 	 vn5_2 	 1 	 
4 	 6 	 vn5_4 	 vn5_3 	 0 	 
4 	 6 	 vn5_1 	 vn5_4 	 0 	 
3 	 6 	 vn1_1 	 vn1_2 	 0 	 
3 	 6 	 vn1_2 	 vn1_3 	 0 	 
3 	 6 	 vn1_3 	 vn1_4 	 0 	 
3 	 6 	 vn1_4 	 vn1_1 	 1 	 
3 	 6 	 vn2_1 	 vn2_2 	 0 	 
3 	 6 	 vn2_2 	 vn2_3 	 0 	 
3 	 6 	 vn2_3 	 vn2_4 	 0 	 
3 	 6 	 vn2_4 	 vn2_1 	 0 	 
3 	 6 	 vn3_1 	 vn3_2 	 0 	 
3 	 6 	 vn3_2 	 vn3_3 	 0 	 
3 	 6 	 vn3_3 	 vn3_4 	 0 	 
3 	 6 	 vn3_4 	 vn3_1 	 0 	 
3 	 6 	 vn4_1 	 vn4_2 	 0 	 
3 	 6 	 vn4_2 	 vn4_3 	 0 	 
3 	 6 	 vn4_3 	 vn4_4 	 0 	 
3 	 6 	 vn4_4 	 vn4_1 	 0 	 
3 	 6 	 vn5_1 	 vn5_2 	 0 	 
3 	 6 	 vn5_2 	 vn5_3 	 0 	 
3 	 6 	 vn5_3 	 vn5_4 	 0 	 
3 	 6 	 vn5_4 	 vn5_1 	 0 	 
3 	 6 	 vn1_2 	 vn1_1 	 0 	 
3 	 6 	 vn1_3 	 vn1_2 	 0 	 
3 	 6 	 vn1_4 	 vn1_3 	 0 	 
3 	 6 	 vn1_1 	 vn1_4 	 0 	 
3 	 6 	 vn2_2 	 vn2_1 	 0 	 
3 	 6 	 vn2_3 	 vn2_2 	 0 	 
3 	 6 	 vn2_4 	 vn2_3 	 0 	 
3 	 6 	 vn2_1 	 vn2_4 	 0 	 
3 	 6 	 vn3_2 	 vn3_1 	 0 	 
3 	 6 	 vn3_3 	 vn3_2 	 0 	 
3 	 6 	 vn3_4 	 vn3_3 	 0 	 
3 	 6 	 vn3_1 	 vn3_4 	 0 	 
3 	 6 	 vn4_2 	 vn4_1 	 0 	 
3 	 6 	 vn4_3 	 vn4_2 	 0 	 
3 	 6 	 vn4_4 	 vn4_3 	 0 	 
3 	 6 	 vn4_1 	 vn4_4 	 0 	 
3 	 6 	 vn5_2 	 vn5_1 	 0 	 
3 	 6 	 vn5_3 	 vn5_2 	 0 	 
3 	 6 	 vn5_4 	 vn5_3 	 0 	 
3 	 6 	 vn5_1 	 vn5_4 	 0 	 
2 	 6 	 vn1_1 	 vn1_2 	 0 	 
2 	 6 	 vn1_2 	 vn1_3 	 0 	 
2 	 6 	 vn1_3 	 vn1_4 	 0 	 
2 	 6 	 vn1_4 	 vn1_1 	 0 	 
2 	 6 	 vn2_1 	 vn2_2 	 0 	 
2 	 6 	 vn2_2 	 vn2_3 	 0 	 
2 	 6 	 vn2_3 	 vn2_4 	 0 	 
2 	 6 	 vn2_4 	 vn2_1 	 0 	 
2 	 6 	 vn3_1 	 vn3_2 	 0 	 
2 	 6 	 vn3_2 	 vn3_3 	 1 	 
2 	 6 	 vn3_3 	 vn3_4 	 0 	 
2 	 6 	 vn3_4 	 vn3_1 	 0 	 
2 	 6 	 vn4_1 	 vn4_2 	 0 	 
2 	 6 	 vn4_2 	 vn4_3 	 0 	 
2 	 6 	 vn4_3 	 vn4_4 	 0 	 
2 	 6 	 vn4_4 	 vn4_1 	 0 	 
2 	 6 	 vn5_1 	 vn5_2 	 0 	 
2 	 6 	 vn5_2 	 vn5_3 	 0 	 
2 	 6 	 vn5_3 	 vn5_4 	 0 	 
2 	 6 	 vn5_4 	 vn5_1 	 0 	 
2 	 6 	 vn1_2 	 vn1_1 	 0 	 
2 	 6 	 vn1_3 	 vn1_2 	 0 	 
2 	 6 	 vn1_4 	 vn1_3 	 0 	 
2 	 6 	 vn1_1 	 vn1_4 	 0 	 
2 	 6 	 vn2_2 	 vn2_1 	 0 	 
2 	 6 	 vn2_3 	 vn2_2 	 0 	 
2 	 6 	 vn2_4 	 vn2_3 	 0 	 
2 	 6 	 vn2_1 	 vn2_4 	 0 	 
2 	 6 	 vn3_2 	 vn3_1 	 0 	 
2 	 6 	 vn3_3 	 vn3_2 	 0 	 
2 	 6 	 vn3_4 	 vn3_3 	 0 	 
2 	 6 	 vn3_1 	 vn3_4 	 0 	 
2 	 6 	 vn4_2 	 vn4_1 	 0 	 
2 	 6 	 vn4_3 	 vn4_2 	 0 	 
2 	 6 	 vn4_4 	 vn4_3 	 0 	 
2 	 6 	 vn4_1 	 vn4_4 	 0 	 
2 	 6 	 vn5_2 	 vn5_1 	 0 	 
2 	 6 	 vn5_3 	 vn5_2 	 0 	 
2 	 6 	 vn5_4 	 vn5_3 	 0 	 
